"KEGG_ID"	"ENTREZID"	"SYMBOL"	"PATHWAY"
"338"	"mmu00071"	"328845"	"Acsbg2"	"Fatty acid degradation"
"339"	"mmu00071"	"433256"	"Acsl5"	"Fatty acid degradation"
"340"	"mmu00071"	"435802"	"Cyp4a30b"	"Fatty acid degradation"
"341"	"mmu00071"	"50790"	"Acsl4"	"Fatty acid degradation"
"342"	"mmu00071"	"52538"	"Acaa2"	"Fatty acid degradation"
"343"	"mmu00071"	"56752"	"Aldh9a1"	"Fatty acid degradation"
"344"	"mmu00071"	"666168"	"Cyp4a31"	"Fatty acid degradation"
"345"	"mmu00071"	"66885"	"Acadsb"	"Fatty acid degradation"
"346"	"mmu00071"	"69123"	"Eci3"	"Fatty acid degradation"
"347"	"mmu00071"	"72535"	"Aldh1b1"	"Fatty acid degradation"
"348"	"mmu00071"	"74147"	"Ehhadh"	"Fatty acid degradation"
"349"	"mmu00071"	"74205"	"Acsl3"	"Fatty acid degradation"
"350"	"mmu00071"	"78070"	"Cpt1c"	"Fatty acid degradation"
"351"	"mmu00071"	"78625"	"1700061G19Rik"	"Fatty acid degradation"
"352"	"mmu00071"	"80911"	"Acox3"	"Fatty acid degradation"
"353"	"mmu00071"	"93747"	"Echs1"	"Fatty acid degradation"
"354"	"mmu00071"	"94180"	"Acsbg1"	"Fatty acid degradation"
"355"	"mmu00071"	"97212"	"Hadha"	"Fatty acid degradation"
"356"	"mmu00072"	"110446"	"Acat1"	"Synthesis and degradation of ketone bodies"
"357"	"mmu00072"	"110460"	"Acat2"	"Synthesis and degradation of ketone bodies"
"358"	"mmu00072"	"15356"	"Hmgcl"	"Synthesis and degradation of ketone bodies"
"359"	"mmu00072"	"15360"	"Hmgcs2"	"Synthesis and degradation of ketone bodies"
"360"	"mmu00072"	"208715"	"Hmgcs1"	"Synthesis and degradation of ketone bodies"
"361"	"mmu00072"	"208982"	"Hmgcll1"	"Synthesis and degradation of ketone bodies"
"362"	"mmu00072"	"353371"	"Oxct2b"	"Synthesis and degradation of ketone bodies"
"363"	"mmu00072"	"64059"	"Oxct2a"	"Synthesis and degradation of ketone bodies"
"364"	"mmu00072"	"67041"	"Oxct1"	"Synthesis and degradation of ketone bodies"
"365"	"mmu00072"	"69772"	"Bdh2"	"Synthesis and degradation of ketone bodies"
"366"	"mmu00072"	"71911"	"Bdh1"	"Synthesis and degradation of ketone bodies"
"367"	"mmu00100"	"12613"	"Cel"	"Steroid biosynthesis"
"368"	"mmu00100"	"13081"	"Cyp24a1"	"Steroid biosynthesis"
"369"	"mmu00100"	"13115"	"Cyp27b1"	"Steroid biosynthesis"
"370"	"mmu00100"	"13121"	"Cyp51"	"Steroid biosynthesis"
"371"	"mmu00100"	"13360"	"Dhcr7"	"Steroid biosynthesis"
"372"	"mmu00100"	"13595"	"Ebp"	"Steroid biosynthesis"
"373"	"mmu00100"	"14137"	"Fdft1"	"Steroid biosynthesis"
"374"	"mmu00100"	"15490"	"Hsd17b7"	"Steroid biosynthesis"
"375"	"mmu00100"	"16889"	"Lipa"	"Steroid biosynthesis"
"376"	"mmu00100"	"16987"	"Lss"	"Steroid biosynthesis"
"377"	"mmu00100"	"18194"	"Nsdhl"	"Steroid biosynthesis"
"378"	"mmu00100"	"20652"	"Soat1"	"Steroid biosynthesis"
"379"	"mmu00100"	"20775"	"Sqle"	"Steroid biosynthesis"
"380"	"mmu00100"	"223920"	"Soat2"	"Steroid biosynthesis"
"381"	"mmu00100"	"235293"	"Sc5d"	"Steroid biosynthesis"
"382"	"mmu00100"	"244209"	"Cyp2r1"	"Steroid biosynthesis"
"383"	"mmu00100"	"66234"	"Msmo1"	"Steroid biosynthesis"
"384"	"mmu00100"	"73166"	"Tm7sf2"	"Steroid biosynthesis"
"385"	"mmu00100"	"74754"	"Dhcr24"	"Steroid biosynthesis"
"386"	"mmu00120"	"101502"	"Hsd3b7"	"Primary bile acid biosynthesis"
"387"	"mmu00120"	"104086"	"Cyp27a1"	"Primary bile acid biosynthesis"
"388"	"mmu00120"	"12012"	"Baat"	"Primary bile acid biosynthesis"
"389"	"mmu00120"	"12642"	"Ch25h"	"Primary bile acid biosynthesis"
"390"	"mmu00120"	"13116"	"Cyp46a1"	"Primary bile acid biosynthesis"
"391"	"mmu00120"	"13122"	"Cyp7a1"	"Primary bile acid biosynthesis"
"392"	"mmu00120"	"13123"	"Cyp7b1"	"Primary bile acid biosynthesis"
"393"	"mmu00120"	"13124"	"Cyp8b1"	"Primary bile acid biosynthesis"
"394"	"mmu00120"	"15488"	"Hsd17b4"	"Primary bile acid biosynthesis"
"395"	"mmu00120"	"170789"	"Acot8"	"Primary bile acid biosynthesis"
"396"	"mmu00120"	"17117"	"Amacr"	"Primary bile acid biosynthesis"
"397"	"mmu00120"	"20280"	"Scp2"	"Primary bile acid biosynthesis"
"398"	"mmu00120"	"208665"	"Akr1d1"	"Primary bile acid biosynthesis"
"399"	"mmu00120"	"26459"	"Slc27a5"	"Primary bile acid biosynthesis"
"400"	"mmu00120"	"56050"	"Cyp39a1"	"Primary bile acid biosynthesis"
"401"	"mmu00120"	"93732"	"Acox2"	"Primary bile acid biosynthesis"
"402"	"mmu00130"	"12850"	"Coq7"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"403"	"mmu00130"	"15445"	"Hpd"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"404"	"mmu00130"	"18104"	"Nqo1"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"405"	"mmu00130"	"217707"	"Coq6"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"406"	"mmu00130"	"230027"	"Coq3"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"407"	"mmu00130"	"234724"	"Tat"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"408"	"mmu00130"	"27973"	"Vkorc1"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"409"	"mmu00130"	"52064"	"Coq5"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"410"	"mmu00130"	"56316"	"Ggcx"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"411"	"mmu00130"	"69568"	"Vkorc1l1"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"412"	"mmu00130"	"71883"	"Coq2"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"413"	"mmu00140"	"100041375"	"Cyp3a41b"	"Steroid hormone biosynthesis"
"414"	"mmu00140"	"100043456"	"Gm10681"	"Steroid hormone biosynthesis"
"415"	"mmu00140"	"100559"	"Ugt2b38"	"Steroid hormone biosynthesis"
"416"	"mmu00140"	"100727"	"Ugt2b34"	"Steroid hormone biosynthesis"
"417"	"mmu00140"	"105349"	"Akr1c18"	"Steroid hormone biosynthesis"
"418"	"mmu00140"	"107141"	"Cyp2c50"	"Steroid hormone biosynthesis"
"419"	"mmu00140"	"110115"	"Cyp11b1"	"Steroid hormone biosynthesis"
"420"	"mmu00140"	"112417"	"Ugt2b37"	"Steroid hormone biosynthesis"
"421"	"mmu00140"	"12846"	"Comt"	"Steroid hormone biosynthesis"
"422"	"mmu00140"	"13070"	"Cyp11a1"	"Steroid hormone biosynthesis"
"423"	"mmu00140"	"13072"	"Cyp11b2"	"Steroid hormone biosynthesis"
"424"	"mmu00140"	"13074"	"Cyp17a1"	"Steroid hormone biosynthesis"
"425"	"mmu00140"	"13075"	"Cyp19a1"	"Steroid hormone biosynthesis"
"426"	"mmu00140"	"13076"	"Cyp1a1"	"Steroid hormone biosynthesis"
"427"	"mmu00140"	"13077"	"Cyp1a2"	"Steroid hormone biosynthesis"
"428"	"mmu00140"	"13078"	"Cyp1b1"	"Steroid hormone biosynthesis"
"429"	"mmu00140"	"13079"	"Cyp21a1"	"Steroid hormone biosynthesis"
"430"	"mmu00140"	"13088"	"Cyp2b10"	"Steroid hormone biosynthesis"
"431"	"mmu00140"	"13089"	"Cyp2b13"	"Steroid hormone biosynthesis"
"432"	"mmu00140"	"13090"	"Cyp2b19"	"Steroid hormone biosynthesis"
"433"	"mmu00140"	"13094"	"Cyp2b9"	"Steroid hormone biosynthesis"
"434"	"mmu00140"	"13095"	"Cyp2c29"	"Steroid hormone biosynthesis"
"435"	"mmu00140"	"13096"	"Cyp2c37"	"Steroid hormone biosynthesis"
"436"	"mmu00140"	"13097"	"Cyp2c38"	"Steroid hormone biosynthesis"
"437"	"mmu00140"	"13098"	"Cyp2c39"	"Steroid hormone biosynthesis"
"438"	"mmu00140"	"13099"	"Cyp2c40"	"Steroid hormone biosynthesis"
"439"	"mmu00140"	"13101"	"Cyp2d10"	"Steroid hormone biosynthesis"
"440"	"mmu00140"	"13105"	"Cyp2d9"	"Steroid hormone biosynthesis"
"441"	"mmu00140"	"13106"	"Cyp2e1"	"Steroid hormone biosynthesis"
"442"	"mmu00140"	"13112"	"Cyp3a11"	"Steroid hormone biosynthesis"
"443"	"mmu00140"	"13113"	"Cyp3a13"	"Steroid hormone biosynthesis"
"444"	"mmu00140"	"13114"	"Cyp3a16"	"Steroid hormone biosynthesis"
"445"	"mmu00140"	"13122"	"Cyp7a1"	"Steroid hormone biosynthesis"
"446"	"mmu00140"	"13123"	"Cyp7b1"	"Steroid hormone biosynthesis"
"447"	"mmu00140"	"14979"	"H2-Ke6"	"Steroid hormone biosynthesis"
"448"	"mmu00140"	"15483"	"Hsd11b1"	"Steroid hormone biosynthesis"
"449"	"mmu00140"	"15484"	"Hsd11b2"	"Steroid hormone biosynthesis"
"450"	"mmu00140"	"15485"	"Hsd17b1"	"Steroid hormone biosynthesis"
"451"	"mmu00140"	"15486"	"Hsd17b2"	"Steroid hormone biosynthesis"
"452"	"mmu00140"	"15487"	"Hsd17b3"	"Steroid hormone biosynthesis"
"453"	"mmu00140"	"15490"	"Hsd17b7"	"Steroid hormone biosynthesis"
"454"	"mmu00140"	"15492"	"Hsd3b1"	"Steroid hormone biosynthesis"
"455"	"mmu00140"	"15493"	"Hsd3b2"	"Steroid hormone biosynthesis"
"456"	"mmu00140"	"15495"	"Hsd3b4"	"Steroid hormone biosynthesis"
"457"	"mmu00140"	"15496"	"Hsd3b5"	"Steroid hormone biosynthesis"
"458"	"mmu00140"	"15497"	"Hsd3b6"	"Steroid hormone biosynthesis"
"459"	"mmu00140"	"192970"	"Dhrs11"	"Steroid hormone biosynthesis"
"460"	"mmu00140"	"20860"	"Sult1e1"	"Steroid hormone biosynthesis"
"461"	"mmu00140"	"208665"	"Akr1d1"	"Steroid hormone biosynthesis"
"462"	"mmu00140"	"20905"	"Sts"	"Steroid hormone biosynthesis"
"463"	"mmu00140"	"22236"	"Ugt1a2"	"Steroid hormone biosynthesis"
"464"	"mmu00140"	"22238"	"Ugt2b5"	"Steroid hormone biosynthesis"
"465"	"mmu00140"	"223706"	"Cyp2d34"	"Steroid hormone biosynthesis"
"466"	"mmu00140"	"226105"	"Cyp2c70"	"Steroid hormone biosynthesis"
"467"	"mmu00140"	"226143"	"Cyp2c23"	"Steroid hormone biosynthesis"
"468"	"mmu00140"	"231396"	"Ugt2b36"	"Steroid hormone biosynthesis"
"469"	"mmu00140"	"243085"	"Ugt2b35"	"Steroid hormone biosynthesis"
"470"	"mmu00140"	"243881"	"Cyp2b23"	"Steroid hormone biosynthesis"
"471"	"mmu00140"	"27400"	"Hsd17b6"	"Steroid hormone biosynthesis"
"472"	"mmu00140"	"337924"	"Cyp3a44"	"Steroid hormone biosynthesis"
"473"	"mmu00140"	"380997"	"Cyp2d12"	"Steroid hormone biosynthesis"
"474"	"mmu00140"	"394430"	"Ugt1a10"	"Steroid hormone biosynthesis"
"475"	"mmu00140"	"394432"	"Ugt1a7c"	"Steroid hormone biosynthesis"
"476"	"mmu00140"	"394433"	"Ugt1a5"	"Steroid hormone biosynthesis"
"477"	"mmu00140"	"394434"	"Ugt1a9"	"Steroid hormone biosynthesis"
"478"	"mmu00140"	"394435"	"Ugt1a6b"	"Steroid hormone biosynthesis"
"479"	"mmu00140"	"394436"	"Ugt1a1"	"Steroid hormone biosynthesis"
"480"	"mmu00140"	"404195"	"Cyp2c54"	"Steroid hormone biosynthesis"
"481"	"mmu00140"	"433247"	"Cyp2c68"	"Steroid hormone biosynthesis"
"482"	"mmu00140"	"53973"	"Cyp3a41a"	"Steroid hormone biosynthesis"
"483"	"mmu00140"	"54200"	"Sult2b1"	"Steroid hormone biosynthesis"
"484"	"mmu00140"	"545123"	"Cyp2d11"	"Steroid hormone biosynthesis"
"485"	"mmu00140"	"552899"	"Ugt2a2"	"Steroid hormone biosynthesis"
"486"	"mmu00140"	"56348"	"Hsd17b12"	"Steroid hormone biosynthesis"
"487"	"mmu00140"	"56388"	"Cyp3a25"	"Steroid hormone biosynthesis"
"488"	"mmu00140"	"56448"	"Cyp2d22"	"Steroid hormone biosynthesis"
"489"	"mmu00140"	"57357"	"Srd5a3"	"Steroid hormone biosynthesis"
"490"	"mmu00140"	"69888"	"Cyp2c66"	"Steroid hormone biosynthesis"
"491"	"mmu00140"	"71754"	"Cyp2d40"	"Steroid hormone biosynthesis"
"492"	"mmu00140"	"71773"	"Ugt2b1"	"Steroid hormone biosynthesis"
"493"	"mmu00140"	"72082"	"Cyp2c55"	"Steroid hormone biosynthesis"
"494"	"mmu00140"	"72094"	"Ugt2a3"	"Steroid hormone biosynthesis"
"495"	"mmu00140"	"72303"	"Cyp2c65"	"Steroid hormone biosynthesis"
"496"	"mmu00140"	"76279"	"Cyp2d26"	"Steroid hormone biosynthesis"
"497"	"mmu00140"	"78925"	"Srd5a1"	"Steroid hormone biosynthesis"
"498"	"mmu00140"	"791260"	"Tomt"	"Steroid hormone biosynthesis"
"499"	"mmu00140"	"94215"	"Ugt2a1"	"Steroid hormone biosynthesis"
"500"	"mmu00140"	"94224"	"Srd5a2"	"Steroid hormone biosynthesis"
"501"	"mmu00140"	"94284"	"Ugt1a6a"	"Steroid hormone biosynthesis"
"502"	"mmu00190"	"100041273"	"Ndufb4c"	"Oxidative phosphorylation"
"503"	"mmu00190"	"100042503"	"Ndufb4b"	"Oxidative phosphorylation"
"504"	"mmu00190"	"104130"	"Ndufb11"	"Oxidative phosphorylation"
"505"	"mmu00190"	"108664"	"Atp6v1h"	"Oxidative phosphorylation"
"506"	"mmu00190"	"110323"	"Cox6b1"	"Oxidative phosphorylation"
"507"	"mmu00190"	"110935"	"Atp6v1b1"	"Oxidative phosphorylation"
"508"	"mmu00190"	"114143"	"Atp6v0b"	"Oxidative phosphorylation"
"509"	"mmu00190"	"11944"	"Atp4a"	"Oxidative phosphorylation"
"510"	"mmu00190"	"11945"	"Atp4b"	"Oxidative phosphorylation"
"511"	"mmu00190"	"11946"	"Atp5a1"	"Oxidative phosphorylation"
"512"	"mmu00190"	"11947"	"Atp5b"	"Oxidative phosphorylation"
"513"	"mmu00190"	"11949"	"Atp5c1"	"Oxidative phosphorylation"
"514"	"mmu00190"	"11950"	"Atp5f1"	"Oxidative phosphorylation"
"515"	"mmu00190"	"11951"	"Atp5g1"	"Oxidative phosphorylation"
"516"	"mmu00190"	"11957"	"Atp5j"	"Oxidative phosphorylation"
"517"	"mmu00190"	"11958"	"Atp5k"	"Oxidative phosphorylation"
"518"	"mmu00190"	"11964"	"Atp6v1a"	"Oxidative phosphorylation"
"519"	"mmu00190"	"11966"	"Atp6v1b2"	"Oxidative phosphorylation"
"520"	"mmu00190"	"11972"	"Atp6v0d1"	"Oxidative phosphorylation"
"521"	"mmu00190"	"11973"	"Atp6v1e1"	"Oxidative phosphorylation"
"522"	"mmu00190"	"11974"	"Atp6v0e"	"Oxidative phosphorylation"
"523"	"mmu00190"	"11975"	"Atp6v0a1"	"Oxidative phosphorylation"
"524"	"mmu00190"	"11984"	"Atp6v0c"	"Oxidative phosphorylation"
"525"	"mmu00190"	"12856"	"Cox17"	"Oxidative phosphorylation"
"526"	"mmu00190"	"12857"	"Cox4i1"	"Oxidative phosphorylation"
"527"	"mmu00190"	"12858"	"Cox5a"	"Oxidative phosphorylation"
"528"	"mmu00190"	"12859"	"Cox5b"	"Oxidative phosphorylation"
"529"	"mmu00190"	"12861"	"Cox6a1"	"Oxidative phosphorylation"
"530"	"mmu00190"	"12862"	"Cox6a2"	"Oxidative phosphorylation"
"531"	"mmu00190"	"12864"	"Cox6c"	"Oxidative phosphorylation"
"532"	"mmu00190"	"12865"	"Cox7a1"	"Oxidative phosphorylation"
"533"	"mmu00190"	"12866"	"Cox7a2"	"Oxidative phosphorylation"
"534"	"mmu00190"	"12867"	"Cox7c"	"Oxidative phosphorylation"
"535"	"mmu00190"	"12868"	"Cox8a"	"Oxidative phosphorylation"
"536"	"mmu00190"	"12869"	"Cox8b"	"Oxidative phosphorylation"
"537"	"mmu00190"	"140494"	"Atp6v0a4"	"Oxidative phosphorylation"
"538"	"mmu00190"	"17705"	"ATP6"	"Oxidative phosphorylation"
"539"	"mmu00190"	"17706"	"ATP8"	"Oxidative phosphorylation"
"540"	"mmu00190"	"17708"	"COX1"	"Oxidative phosphorylation"
"541"	"mmu00190"	"17709"	"COX2"	"Oxidative phosphorylation"
"542"	"mmu00190"	"17710"	"COX3"	"Oxidative phosphorylation"
"543"	"mmu00190"	"17711"	"CYTB"	"Oxidative phosphorylation"
"544"	"mmu00190"	"17716"	"ND1"	"Oxidative phosphorylation"
"545"	"mmu00190"	"17717"	"ND2"	"Oxidative phosphorylation"
"546"	"mmu00190"	"17718"	"ND3"	"Oxidative phosphorylation"
"547"	"mmu00190"	"17719"	"ND4"	"Oxidative phosphorylation"
"548"	"mmu00190"	"17720"	"ND4L"	"Oxidative phosphorylation"
"549"	"mmu00190"	"17721"	"ND5"	"Oxidative phosphorylation"
"550"	"mmu00190"	"17722"	"ND6"	"Oxidative phosphorylation"
"551"	"mmu00190"	"17991"	"Ndufa2"	"Oxidative phosphorylation"
"552"	"mmu00190"	"17992"	"Ndufa4"	"Oxidative phosphorylation"
"553"	"mmu00190"	"17993"	"Ndufs4"	"Oxidative phosphorylation"
"554"	"mmu00190"	"17995"	"Ndufv1"	"Oxidative phosphorylation"
"555"	"mmu00190"	"192113"	"Atp12a"	"Oxidative phosphorylation"
"556"	"mmu00190"	"20463"	"Cox7a2l"	"Oxidative phosphorylation"
"557"	"mmu00190"	"21871"	"Atp6v0a2"	"Oxidative phosphorylation"
"558"	"mmu00190"	"22272"	"Uqcrq"	"Oxidative phosphorylation"
"559"	"mmu00190"	"22273"	"Uqcrc1"	"Oxidative phosphorylation"
"560"	"mmu00190"	"225887"	"Ndufs8"	"Oxidative phosphorylation"
"561"	"mmu00190"	"226139"	"Cox15"	"Oxidative phosphorylation"
"562"	"mmu00190"	"226646"	"Ndufs2"	"Oxidative phosphorylation"
"563"	"mmu00190"	"227197"	"Ndufs1"	"Oxidative phosphorylation"
"564"	"mmu00190"	"228033"	"Atp5g3"	"Oxidative phosphorylation"
"565"	"mmu00190"	"230075"	"Ndufb6"	"Oxidative phosphorylation"
"566"	"mmu00190"	"239760"	"Ndufa11b"	"Oxidative phosphorylation"
"567"	"mmu00190"	"242341"	"Atp6v0d2"	"Oxidative phosphorylation"
"568"	"mmu00190"	"27060"	"Tcirg1"	"Oxidative phosphorylation"
"569"	"mmu00190"	"27425"	"Atp5l"	"Oxidative phosphorylation"
"570"	"mmu00190"	"28080"	"Atp5o"	"Oxidative phosphorylation"
"571"	"mmu00190"	"333182"	"Cox6b2"	"Oxidative phosphorylation"
"572"	"mmu00190"	"338375"	"Atp6v1g3"	"Oxidative phosphorylation"
"573"	"mmu00190"	"407785"	"Ndufs6"	"Oxidative phosphorylation"
"574"	"mmu00190"	"407790"	"Ndufa4l2"	"Oxidative phosphorylation"
"575"	"mmu00190"	"54405"	"Ndufa1"	"Oxidative phosphorylation"
"576"	"mmu00190"	"54411"	"Atp6ap1"	"Oxidative phosphorylation"
"577"	"mmu00190"	"57423"	"Atp5j2"	"Oxidative phosphorylation"
"578"	"mmu00190"	"595136"	"Ndufs5"	"Oxidative phosphorylation"
"579"	"mmu00190"	"66043"	"Atp5d"	"Oxidative phosphorylation"
"580"	"mmu00190"	"66046"	"Ndufb5"	"Oxidative phosphorylation"
"581"	"mmu00190"	"66052"	"Sdhc"	"Oxidative phosphorylation"
"582"	"mmu00190"	"66091"	"Ndufa3"	"Oxidative phosphorylation"
"583"	"mmu00190"	"66108"	"Ndufa9"	"Oxidative phosphorylation"
"584"	"mmu00190"	"66142"	"Cox7b"	"Oxidative phosphorylation"
"585"	"mmu00190"	"66144"	"Atp6v1f"	"Oxidative phosphorylation"
"586"	"mmu00190"	"66152"	"Uqcr10"	"Oxidative phosphorylation"
"587"	"mmu00190"	"66218"	"Ndufb9"	"Oxidative phosphorylation"
"588"	"mmu00190"	"66237"	"Atp6v1g2"	"Oxidative phosphorylation"
"589"	"mmu00190"	"66290"	"Atp6v1g1"	"Oxidative phosphorylation"
"590"	"mmu00190"	"66335"	"Atp6v1c1"	"Oxidative phosphorylation"
"591"	"mmu00190"	"66377"	"Ndufc1"	"Oxidative phosphorylation"
"592"	"mmu00190"	"66414"	"Ndufa12"	"Oxidative phosphorylation"
"593"	"mmu00190"	"66416"	"Ndufa7"	"Oxidative phosphorylation"
"594"	"mmu00190"	"66445"	"Cyc1"	"Oxidative phosphorylation"
"595"	"mmu00190"	"66495"	"Ndufb3"	"Oxidative phosphorylation"
"596"	"mmu00190"	"66576"	"Uqcrh"	"Oxidative phosphorylation"
"597"	"mmu00190"	"66594"	"Uqcr11"	"Oxidative phosphorylation"
"598"	"mmu00190"	"66694"	"Uqcrfs1"	"Oxidative phosphorylation"
"599"	"mmu00190"	"66916"	"Ndufb7"	"Oxidative phosphorylation"
"600"	"mmu00190"	"66925"	"Sdhd"	"Oxidative phosphorylation"
"601"	"mmu00190"	"66945"	"Sdha"	"Oxidative phosphorylation"
"602"	"mmu00190"	"67003"	"Uqcrc2"	"Oxidative phosphorylation"
"603"	"mmu00190"	"67126"	"Atp5e"	"Oxidative phosphorylation"
"604"	"mmu00190"	"67130"	"Ndufa6"	"Oxidative phosphorylation"
"605"	"mmu00190"	"67184"	"Ndufa13"	"Oxidative phosphorylation"
"606"	"mmu00190"	"67264"	"Ndufb8"	"Oxidative phosphorylation"
"607"	"mmu00190"	"67273"	"Ndufa10"	"Oxidative phosphorylation"
"608"	"mmu00190"	"67530"	"Uqcrb"	"Oxidative phosphorylation"
"609"	"mmu00190"	"67680"	"Sdhb"	"Oxidative phosphorylation"
"610"	"mmu00190"	"67895"	"Ppa1"	"Oxidative phosphorylation"
"611"	"mmu00190"	"67942"	"Atp5g2"	"Oxidative phosphorylation"
"612"	"mmu00190"	"68194"	"Ndufb4"	"Oxidative phosphorylation"
"613"	"mmu00190"	"68197"	"Ndufc2"	"Oxidative phosphorylation"
"614"	"mmu00190"	"68198"	"Ndufb2"	"Oxidative phosphorylation"
"615"	"mmu00190"	"68202"	"Ndufa5"	"Oxidative phosphorylation"
"616"	"mmu00190"	"68342"	"Ndufb10"	"Oxidative phosphorylation"
"617"	"mmu00190"	"68349"	"Ndufs3"	"Oxidative phosphorylation"
"618"	"mmu00190"	"68375"	"Ndufa8"	"Oxidative phosphorylation"
"619"	"mmu00190"	"68775"	"Atp6v1c2"	"Oxidative phosphorylation"
"620"	"mmu00190"	"69802"	"Cox11"	"Oxidative phosphorylation"
"621"	"mmu00190"	"69875"	"Ndufa11"	"Oxidative phosphorylation"
"622"	"mmu00190"	"70316"	"Ndufab1"	"Oxidative phosphorylation"
"623"	"mmu00190"	"70383"	"Cox10"	"Oxidative phosphorylation"
"624"	"mmu00190"	"71679"	"Atp5h"	"Oxidative phosphorylation"
"625"	"mmu00190"	"72900"	"Ndufv2"	"Oxidative phosphorylation"
"626"	"mmu00190"	"73834"	"Atp6v1d"	"Oxidative phosphorylation"
"627"	"mmu00190"	"74776"	"Ppa2"	"Oxidative phosphorylation"
"628"	"mmu00190"	"74915"	"Atp6v1e2"	"Oxidative phosphorylation"
"629"	"mmu00190"	"75406"	"Ndufs7"	"Oxidative phosphorylation"
"630"	"mmu00190"	"75483"	"Cox8c"	"Oxidative phosphorylation"
"631"	"mmu00190"	"76252"	"Atp6v0e2"	"Oxidative phosphorylation"
"632"	"mmu00190"	"76429"	"Lhpp"	"Oxidative phosphorylation"
"633"	"mmu00190"	"78174"	"Cox7b2"	"Oxidative phosphorylation"
"634"	"mmu00190"	"78330"	"Ndufv3"	"Oxidative phosphorylation"
"635"	"mmu00190"	"84682"	"Cox4i2"	"Oxidative phosphorylation"
"636"	"mmu00220"	"108682"	"Gpt2"	"Arginine biosynthesis"
"637"	"mmu00220"	"109652"	"Acy1"	"Arginine biosynthesis"
"638"	"mmu00220"	"109900"	"Asl"	"Arginine biosynthesis"
"639"	"mmu00220"	"11846"	"Arg1"	"Arginine biosynthesis"
"640"	"mmu00220"	"11847"	"Arg2"	"Arginine biosynthesis"
"641"	"mmu00220"	"11898"	"Ass1"	"Arginine biosynthesis"
"642"	"mmu00220"	"14645"	"Glul"	"Arginine biosynthesis"
"643"	"mmu00220"	"14660"	"Gls"	"Arginine biosynthesis"
"644"	"mmu00220"	"14661"	"Glud1"	"Arginine biosynthesis"
"645"	"mmu00220"	"14718"	"Got1"	"Arginine biosynthesis"
"646"	"mmu00220"	"14719"	"Got2"	"Arginine biosynthesis"
"647"	"mmu00220"	"18125"	"Nos1"	"Arginine biosynthesis"
"648"	"mmu00220"	"18126"	"Nos2"	"Arginine biosynthesis"
"649"	"mmu00220"	"18127"	"Nos3"	"Arginine biosynthesis"
"650"	"mmu00220"	"18416"	"Otc"	"Arginine biosynthesis"
"651"	"mmu00220"	"216456"	"Gls2"	"Arginine biosynthesis"
"652"	"mmu00220"	"217214"	"Nags"	"Arginine biosynthesis"
"653"	"mmu00220"	"227231"	"Cps1"	"Arginine biosynthesis"
"654"	"mmu00220"	"76282"	"Gpt"	"Arginine biosynthesis"
"655"	"mmu00230"	"100862375"	"Entpd4b"	"Purine metabolism"
"656"	"mmu00230"	"100862456"	"LOC100862456"	"Purine metabolism"
"657"	"mmu00230"	"102216272"	"Ak6"	"Purine metabolism"
"658"	"mmu00230"	"102641086"	"LOC102641086"	"Purine metabolism"
"659"	"mmu00230"	"103850"	"Nt5m"	"Purine metabolism"
"660"	"mmu00230"	"104110"	"Adcy4"	"Purine metabolism"
"661"	"mmu00230"	"104111"	"Adcy3"	"Purine metabolism"
"662"	"mmu00230"	"105446"	"Gmpr2"	"Purine metabolism"
"663"	"mmu00230"	"107569"	"Nt5c3"	"Purine metabolism"
"664"	"mmu00230"	"108147"	"Atic"	"Purine metabolism"
"665"	"mmu00230"	"109674"	"Ampd2"	"Purine metabolism"
"666"	"mmu00230"	"110385"	"Pde4c"	"Purine metabolism"
"667"	"mmu00230"	"110639"	"Prps2"	"Purine metabolism"
"668"	"mmu00230"	"110855"	"Pde6c"	"Purine metabolism"
"669"	"mmu00230"	"11486"	"Ada"	"Purine metabolism"
"670"	"mmu00230"	"11512"	"Adcy6"	"Purine metabolism"
"671"	"mmu00230"	"11513"	"Adcy7"	"Purine metabolism"
"672"	"mmu00230"	"11514"	"Adcy8"	"Purine metabolism"
"673"	"mmu00230"	"11515"	"Adcy9"	"Purine metabolism"
"674"	"mmu00230"	"11534"	"Adk"	"Purine metabolism"
"675"	"mmu00230"	"11564"	"Adsl"	"Purine metabolism"
"676"	"mmu00230"	"11565"	"Adssl1"	"Purine metabolism"
"677"	"mmu00230"	"11566"	"Adss"	"Purine metabolism"
"678"	"mmu00230"	"11636"	"Ak1"	"Purine metabolism"
"679"	"mmu00230"	"11637"	"Ak2"	"Purine metabolism"
"680"	"mmu00230"	"11639"	"Ak4"	"Purine metabolism"
"681"	"mmu00230"	"11717"	"Ampd3"	"Purine metabolism"
"682"	"mmu00230"	"11821"	"Aprt"	"Purine metabolism"
